,world,position,angle,saccade_id,goal,sim,pos.x,pos.y,goal.x,goal.y,saccade,rot
81,square,[20. 20.],0.0,0000-0004,[[4. 8.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,4.0,8.0,4,0.0
82,square,[20. 20.],0.0,0000-0008,[[9. 0.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,9.0,0.0,8,0.0
83,square,[20. 20.],0.0,0000-0012,[[4. 8.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,4.0,8.0,12,0.0
84,square,[20. 20.],0.0,0000-0016,[[9. 0.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,9.0,0.0,16,0.0
85,square,[20. 20.],0.0,0000-0020,[[4. 8.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,4.0,8.0,20,0.0
86,square,[20. 20.],0.0,0000-0024,[[9. 0.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,9.0,0.0,24,0.0
87,square,[20. 20.],0.0,0000-0028,[[4. 8.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,4.0,8.0,28,0.0
88,square,[20. 20.],0.0,0000-0032,[[9. 0.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,9.0,0.0,32,0.0
89,square,[20. 20.],0.0,0000-0036,[[4. 8.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,4.0,8.0,36,0.0
90,square,[20. 20.],0.0,0000-0040,[[9. 0.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,9.0,0.0,40,0.0
91,square,[20. 20.],0.0,0000-0044,[[4. 8.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,4.0,8.0,44,0.0
92,square,[20. 20.],0.0,0000-0048,[[9. 0.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,9.0,0.0,48,0.0
93,square,[20. 20.],0.0,0000-0052,[[4. 8.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,4.0,8.0,52,0.0
94,square,[20. 20.],0.0,0000-0056,[[9. 0.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,9.0,0.0,56,0.0
95,square,[20. 20.],0.0,0000-0060,[[4. 8.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,4.0,8.0,60,0.0
96,square,[20. 20.],0.0,0000-0064,[[9. 0.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,9.0,0.0,64,0.0
97,square,[20. 20.],0.0,0000-0068,[[4. 8.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,4.0,8.0,68,0.0
98,square,[20. 20.],0.0,0000-0072,[[9. 0.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,9.0,0.0,72,0.0
99,square,[20. 20.],0.0,0000-0076,[[4. 8.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,4.0,8.0,76,0.0
100,triangle,[20. 20.],0.8,0000-0000,[[8. 4.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,8.0,4.0,0,45.83662361046586
101,triangle,[20. 20.],0.8,0000-0004,[[1. 7.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,1.0,7.0,4,45.83662361046586
102,triangle,[20. 20.],0.8,0000-0008,[[7. 3.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,7.0,3.0,8,45.83662361046586
103,triangle,[20. 20.],0.8,0000-0012,[[0. 5.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,0.0,5.0,12,45.83662361046586
104,triangle,[20. 20.],0.8,0000-0016,[[7. 3.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,7.0,3.0,16,45.83662361046586
105,triangle,[20. 20.],0.8,0000-0020,[[0. 5.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,0.0,5.0,20,45.83662361046586
106,triangle,[20. 20.],0.8,0000-0024,[[7. 3.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,7.0,3.0,24,45.83662361046586
107,triangle,[20. 20.],0.8,0000-0028,[[0. 5.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,0.0,5.0,28,45.83662361046586
108,triangle,[20. 20.],0.8,0000-0032,[[7. 3.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,7.0,3.0,32,45.83662361046586
109,triangle,[20. 20.],0.8,0000-0036,[[0. 5.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,0.0,5.0,36,45.83662361046586
110,triangle,[20. 20.],0.8,0000-0040,[[7. 3.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,7.0,3.0,40,45.83662361046586
111,triangle,[20. 20.],0.8,0000-0044,[[0. 5.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,0.0,5.0,44,45.83662361046586
112,triangle,[20. 20.],0.8,0000-0048,[[7. 3.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,7.0,3.0,48,45.83662361046586
113,triangle,[20. 20.],0.8,0000-0052,[[0. 5.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,0.0,5.0,52,45.83662361046586
114,triangle,[20. 20.],0.8,0000-0056,[[7. 3.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,7.0,3.0,56,45.83662361046586
115,triangle,[20. 20.],0.8,0000-0060,[[0. 5.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,0.0,5.0,60,45.83662361046586
116,triangle,[20. 20.],0.8,0000-0064,[[7. 3.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,7.0,3.0,64,45.83662361046586
117,triangle,[20. 20.],0.8,0000-0068,[[0. 5.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,0.0,5.0,68,45.83662361046586
118,triangle,[20. 20.],0.8,0000-0072,[[7. 3.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,7.0,3.0,72,45.83662361046586
119,triangle,[20. 20.],0.8,0000-0076,[[0. 5.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,0.0,5.0,76,45.83662361046586
120,triangle,[20. 20.],0.0,0000-0000,[[7. 3.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,7.0,3.0,0,0.0
121,triangle,[20. 20.],0.0,0000-0004,[[3. 5.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,3.0,5.0,4,0.0
122,triangle,[20. 20.],0.0,0000-0008,[[4. 0.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,4.0,0.0,8,0.0
123,triangle,[20. 20.],0.0,0000-0012,[[3. 5.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,3.0,5.0,12,0.0
124,triangle,[20. 20.],0.0,0000-0016,[[4. 0.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,4.0,0.0,16,0.0
125,triangle,[20. 20.],0.0,0000-0020,[[3. 5.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,3.0,5.0,20,0.0
126,triangle,[20. 20.],0.0,0000-0024,[[4. 0.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,4.0,0.0,24,0.0
127,triangle,[20. 20.],0.0,0000-0028,[[3. 5.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,3.0,5.0,28,0.0
128,triangle,[20. 20.],0.0,0000-0032,[[4. 0.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,4.0,0.0,32,0.0
129,triangle,[20. 20.],0.0,0000-0036,[[3. 5.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,3.0,5.0,36,0.0
130,triangle,[20. 20.],0.0,0000-0040,[[4. 0.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,4.0,0.0,40,0.0
131,triangle,[20. 20.],0.0,0000-0044,[[3. 5.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,3.0,5.0,44,0.0
132,triangle,[20. 20.],0.0,0000-0048,[[4. 0.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,4.0,0.0,48,0.0
133,triangle,[20. 20.],0.0,0000-0052,[[3. 5.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,3.0,5.0,52,0.0
134,triangle,[20. 20.],0.0,0000-0056,[[4. 0.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,4.0,0.0,56,0.0
135,triangle,[20. 20.],0.0,0000-0060,[[3. 5.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,3.0,5.0,60,0.0
136,triangle,[20. 20.],0.0,0000-0064,[[4. 0.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,4.0,0.0,64,0.0
137,triangle,[20. 20.],0.0,0000-0068,[[3. 5.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,3.0,5.0,68,0.0
138,triangle,[20. 20.],0.0,0000-0072,[[4. 0.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,4.0,0.0,72,0.0
139,triangle,[20. 20.],0.0,0000-0076,[[3. 5.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,3.0,5.0,76,0.0
140,square,[20. 20.],0.4,0000-0000,[[6. 5.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,6.0,5.0,0,22.91831180523293
141,square,[20. 20.],0.4,0000-0004,[[8. 7.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,8.0,7.0,4,22.91831180523293
142,square,[20. 20.],0.4,0000-0008,[[6. 8.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,6.0,8.0,8,22.91831180523293
143,square,[20. 20.],0.4,0000-0012,[[8. 7.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,8.0,7.0,12,22.91831180523293
144,square,[20. 20.],0.4,0000-0016,[[6. 8.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,6.0,8.0,16,22.91831180523293
145,square,[20. 20.],0.4,0000-0020,[[8. 7.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,8.0,7.0,20,22.91831180523293
146,square,[20. 20.],0.4,0000-0024,[[6. 8.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,6.0,8.0,24,22.91831180523293
147,square,[20. 20.],0.4,0000-0028,[[8. 7.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,8.0,7.0,28,22.91831180523293
148,square,[20. 20.],0.4,0000-0032,[[6. 8.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,6.0,8.0,32,22.91831180523293
149,square,[20. 20.],0.4,0000-0036,[[8. 7.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,8.0,7.0,36,22.91831180523293
150,square,[20. 20.],0.4,0000-0040,[[6. 8.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,6.0,8.0,40,22.91831180523293
151,square,[20. 20.],0.4,0000-0044,[[8. 7.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,8.0,7.0,44,22.91831180523293
152,square,[20. 20.],0.4,0000-0048,[[6. 8.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,6.0,8.0,48,22.91831180523293
153,square,[20. 20.],0.4,0000-0052,[[8. 7.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,8.0,7.0,52,22.91831180523293
154,square,[20. 20.],0.4,0000-0056,[[6. 8.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,6.0,8.0,56,22.91831180523293
155,square,[20. 20.],0.4,0000-0060,[[8. 7.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,8.0,7.0,60,22.91831180523293
156,square,[20. 20.],0.4,0000-0064,[[6. 8.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,6.0,8.0,64,22.91831180523293
157,square,[20. 20.],0.4,0000-0068,[[8. 7.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,8.0,7.0,68,22.91831180523293
158,square,[20. 20.],0.4,0000-0072,[[6. 8.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,6.0,8.0,72,22.91831180523293
159,square,[20. 20.],0.4,0000-0076,[[8. 7.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,8.0,7.0,76,22.91831180523293
160,square,[20. 20.],1.0,0000-0000,[[6. 5.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,6.0,5.0,0,57.29577951308232
161,square,[20. 20.],1.0,0000-0004,[[8. 9.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,8.0,9.0,4,57.29577951308232
162,square,[20. 20.],1.0,0000-0008,[[8. 9.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,8.0,9.0,8,57.29577951308232
163,square,[20. 20.],1.0,0000-0012,[[8. 9.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,8.0,9.0,12,57.29577951308232
164,square,[20. 20.],1.0,0000-0016,[[8. 9.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,8.0,9.0,16,57.29577951308232
165,square,[20. 20.],1.0,0000-0020,[[8. 9.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,8.0,9.0,20,57.29577951308232
166,square,[20. 20.],1.0,0000-0024,[[8. 9.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,8.0,9.0,24,57.29577951308232
167,square,[20. 20.],1.0,0000-0028,[[8. 9.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,8.0,9.0,28,57.29577951308232
168,square,[20. 20.],1.0,0000-0032,[[8. 9.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,8.0,9.0,32,57.29577951308232
169,square,[20. 20.],1.0,0000-0036,[[8. 9.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,8.0,9.0,36,57.29577951308232
170,square,[20. 20.],1.0,0000-0040,[[8. 9.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,8.0,9.0,40,57.29577951308232
171,square,[20. 20.],1.0,0000-0044,[[8. 9.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,8.0,9.0,44,57.29577951308232
172,square,[20. 20.],1.0,0000-0048,[[8. 9.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,8.0,9.0,48,57.29577951308232
173,square,[20. 20.],1.0,0000-0052,[[8. 9.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,8.0,9.0,52,57.29577951308232
174,square,[20. 20.],1.0,0000-0056,[[8. 9.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,8.0,9.0,56,57.29577951308232
175,square,[20. 20.],1.0,0000-0060,[[8. 9.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,8.0,9.0,60,57.29577951308232
176,square,[20. 20.],1.0,0000-0064,[[8. 9.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,8.0,9.0,64,57.29577951308232
177,square,[20. 20.],1.0,0000-0068,[[8. 9.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,8.0,9.0,68,57.29577951308232
178,square,[20. 20.],1.0,0000-0072,[[8. 9.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,8.0,9.0,72,57.29577951308232
179,square,[20. 20.],1.0,0000-0076,[[8. 9.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,8.0,9.0,76,57.29577951308232
180,triangle,[20. 20.],1.0,0000-0000,[[6. 5.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,6.0,5.0,0,57.29577951308232
181,triangle,[20. 20.],1.0,0000-0004,[[6. 3.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,6.0,3.0,4,57.29577951308232
182,triangle,[20. 20.],1.0,0000-0008,[[0. 6.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,0.0,6.0,8,57.29577951308232
183,triangle,[20. 20.],1.0,0000-0012,[[6. 3.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,6.0,3.0,12,57.29577951308232
184,triangle,[20. 20.],1.0,0000-0016,[[0. 6.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,0.0,6.0,16,57.29577951308232
185,triangle,[20. 20.],1.0,0000-0020,[[6. 3.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,6.0,3.0,20,57.29577951308232
186,triangle,[20. 20.],1.0,0000-0024,[[0. 6.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,0.0,6.0,24,57.29577951308232
187,triangle,[20. 20.],1.0,0000-0028,[[6. 3.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,6.0,3.0,28,57.29577951308232
188,triangle,[20. 20.],1.0,0000-0032,[[0. 6.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,0.0,6.0,32,57.29577951308232
189,triangle,[20. 20.],1.0,0000-0036,[[6. 3.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,6.0,3.0,36,57.29577951308232
190,triangle,[20. 20.],1.0,0000-0040,[[0. 6.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,0.0,6.0,40,57.29577951308232
191,triangle,[20. 20.],1.0,0000-0044,[[6. 3.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,6.0,3.0,44,57.29577951308232
192,triangle,[20. 20.],1.0,0000-0048,[[0. 6.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,0.0,6.0,48,57.29577951308232
193,triangle,[20. 20.],1.0,0000-0052,[[6. 3.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,6.0,3.0,52,57.29577951308232
194,triangle,[20. 20.],1.0,0000-0056,[[0. 6.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,0.0,6.0,56,57.29577951308232
195,triangle,[20. 20.],1.0,0000-0060,[[6. 3.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,6.0,3.0,60,57.29577951308232
196,triangle,[20. 20.],1.0,0000-0064,[[0. 6.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,0.0,6.0,64,57.29577951308232
197,triangle,[20. 20.],1.0,0000-0068,[[6. 3.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,6.0,3.0,68,57.29577951308232
198,triangle,[20. 20.],1.0,0000-0072,[[0. 6.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,0.0,6.0,72,57.29577951308232
199,triangle,[20. 20.],1.0,0000-0076,[[6. 3.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,6.0,3.0,76,57.29577951308232
200,triangle,[20. 20.],0.6,0000-0000,[[6. 3.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,6.0,3.0,0,34.37746770784939
201,triangle,[20. 20.],0.6,0000-0004,[[1. 5.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,1.0,5.0,4,34.37746770784939
202,triangle,[20. 20.],0.6,0000-0008,[[7. 4.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,7.0,4.0,8,34.37746770784939
203,triangle,[20. 20.],0.6,0000-0012,[[1. 5.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,1.0,5.0,12,34.37746770784939
204,triangle,[20. 20.],0.6,0000-0016,[[7. 4.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,7.0,4.0,16,34.37746770784939
205,triangle,[20. 20.],0.6,0000-0020,[[1. 5.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,1.0,5.0,20,34.37746770784939
206,triangle,[20. 20.],0.6,0000-0024,[[7. 4.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,7.0,4.0,24,34.37746770784939
207,triangle,[20. 20.],0.6,0000-0028,[[1. 5.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,1.0,5.0,28,34.37746770784939
208,triangle,[20. 20.],0.6,0000-0032,[[7. 4.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,7.0,4.0,32,34.37746770784939
209,triangle,[20. 20.],0.6,0000-0036,[[1. 5.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,1.0,5.0,36,34.37746770784939
210,triangle,[20. 20.],0.6,0000-0040,[[7. 4.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,7.0,4.0,40,34.37746770784939
211,triangle,[20. 20.],0.6,0000-0044,[[1. 5.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,1.0,5.0,44,34.37746770784939
212,triangle,[20. 20.],0.6,0000-0048,[[7. 4.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,7.0,4.0,48,34.37746770784939
213,triangle,[20. 20.],0.6,0000-0052,[[1. 5.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,1.0,5.0,52,34.37746770784939
214,triangle,[20. 20.],0.6,0000-0056,[[7. 4.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,7.0,4.0,56,34.37746770784939
215,triangle,[20. 20.],0.6,0000-0060,[[1. 5.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,1.0,5.0,60,34.37746770784939
216,triangle,[20. 20.],0.6,0000-0064,[[7. 4.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,7.0,4.0,64,34.37746770784939
217,triangle,[20. 20.],0.6,0000-0068,[[1. 5.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,1.0,5.0,68,34.37746770784939
218,triangle,[20. 20.],0.6,0000-0072,[[7. 4.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,7.0,4.0,72,34.37746770784939
219,triangle,[20. 20.],0.6,0000-0076,[[1. 5.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,1.0,5.0,76,34.37746770784939
220,square,[20. 20.],0.2,0000-0000,[[8. 3.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,8.0,3.0,0,11.459155902616464
221,square,[20. 20.],0.2,0000-0004,[[4. 9.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,4.0,9.0,4,11.459155902616464
222,square,[20. 20.],0.2,0000-0008,[[7. 1.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,7.0,1.0,8,11.459155902616464
223,square,[20. 20.],0.2,0000-0012,[[3. 9.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,3.0,9.0,12,11.459155902616464
224,square,[20. 20.],0.2,0000-0016,[[7. 1.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,7.0,1.0,16,11.459155902616464
225,square,[20. 20.],0.2,0000-0020,[[3. 9.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,3.0,9.0,20,11.459155902616464
226,square,[20. 20.],0.2,0000-0024,[[7. 1.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,7.0,1.0,24,11.459155902616464
227,square,[20. 20.],0.2,0000-0028,[[3. 9.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,3.0,9.0,28,11.459155902616464
228,square,[20. 20.],0.2,0000-0032,[[7. 1.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,7.0,1.0,32,11.459155902616464
229,square,[20. 20.],0.2,0000-0036,[[3. 9.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,3.0,9.0,36,11.459155902616464
230,square,[20. 20.],0.2,0000-0040,[[7. 1.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,7.0,1.0,40,11.459155902616464
231,square,[20. 20.],0.2,0000-0044,[[3. 9.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,3.0,9.0,44,11.459155902616464
232,square,[20. 20.],0.2,0000-0048,[[7. 1.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,7.0,1.0,48,11.459155902616464
233,square,[20. 20.],0.2,0000-0052,[[3. 9.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,3.0,9.0,52,11.459155902616464
234,square,[20. 20.],0.2,0000-0056,[[7. 1.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,7.0,1.0,56,11.459155902616464
235,square,[20. 20.],0.2,0000-0060,[[3. 9.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,3.0,9.0,60,11.459155902616464
236,square,[20. 20.],0.2,0000-0064,[[7. 1.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,7.0,1.0,64,11.459155902616464
237,square,[20. 20.],0.2,0000-0068,[[3. 9.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,3.0,9.0,68,11.459155902616464
238,square,[20. 20.],0.2,0000-0072,[[7. 1.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,7.0,1.0,72,11.459155902616464
239,square,[20. 20.],0.2,0000-0076,[[3. 9.]],s_1_m_08000_a_02000_d_03000_l_03500,20.0,20.0,3.0,9.0,76,11.459155902616464
0,triangle,[20. 20.],0.4,0000-0000,[[2. 3.]],s_1_m_08000_a_02000_d_03000_l_00500,20.0,20.0,2.0,3.0,0,22.91831180523293
1,triangle,[20. 20.],0.4,0000-0004,[[9. 9.]],s_1_m_08000_a_02000_d_03000_l_00500,20.0,20.0,9.0,9.0,4,22.91831180523293
2,triangle,[20. 20.],0.4,0000-0008,[[0. 5.]],s_1_m_08000_a_02000_d_03000_l_00500,20.0,20.0,0.0,5.0,8,22.91831180523293
3,triangle,[20. 20.],0.4,0000-0012,[[4. 8.]],s_1_m_08000_a_02000_d_03000_l_00500,20.0,20.0,4.0,8.0,12,22.91831180523293
4,triangle,[20. 20.],0.4,0000-0016,[[4. 9.]],s_1_m_08000_a_02000_d_03000_l_00500,20.0,20.0,4.0,9.0,16,22.91831180523293
5,triangle,[20. 20.],0.4,0000-0020,[[3. 8.]],s_1_m_08000_a_02000_d_03000_l_00500,20.0,20.0,3.0,8.0,20,22.91831180523293
6,triangle,[20. 20.],0.4,0000-0024,[[4. 9.]],s_1_m_08000_a_02000_d_03000_l_00500,20.0,20.0,4.0,9.0,24,22.91831180523293
7,triangle,[20. 20.],0.4,0000-0028,[[3. 8.]],s_1_m_08000_a_02000_d_03000_l_00500,20.0,20.0,3.0,8.0,28,22.91831180523293
8,triangle,[20. 20.],0.4,0000-0032,[[4. 9.]],s_1_m_08000_a_02000_d_03000_l_00500,20.0,20.0,4.0,9.0,32,22.91831180523293
9,triangle,[20. 20.],0.4,0000-0036,[[3. 8.]],s_1_m_08000_a_02000_d_03000_l_00500,20.0,20.0,3.0,8.0,36,22.91831180523293
10,triangle,[20. 20.],0.4,0000-0040,[[4. 9.]],s_1_m_08000_a_02000_d_03000_l_00500,20.0,20.0,4.0,9.0,40,22.91831180523293
11,triangle,[20. 20.],0.4,0000-0044,[[3. 8.]],s_1_m_08000_a_02000_d_03000_l_00500,20.0,20.0,3.0,8.0,44,22.91831180523293
12,triangle,[20. 20.],0.4,0000-0048,[[4. 9.]],s_1_m_08000_a_02000_d_03000_l_00500,20.0,20.0,4.0,9.0,48,22.91831180523293
13,triangle,[20. 20.],0.4,0000-0052,[[3. 8.]],s_1_m_08000_a_02000_d_03000_l_00500,20.0,20.0,3.0,8.0,52,22.91831180523293
